Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2011 [YR2011],Region 
Turkey,TUR,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,13731.90163,Eurostat-OECD
Turkey,TUR,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,74.6497983,Eurostat-OECD
Turks and Caicos Islands,TCA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,20878.38442,LATIN AMERICA AND CARIBBEAN
Turks and Caicos Islands,TCA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,141.8793823,LATIN AMERICA AND CARIBBEAN
Turks and Caicos Islands,TCA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,7592.619057,LATIN AMERICA AND CARIBBEAN
Turks and Caicos Islands,TCA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,148.6559528,LATIN AMERICA AND CARIBBEAN
Uganda,UGA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,1597.230853,AFRICA
Uganda,UGA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,42.60714208,AFRICA
Uganda,UGA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,1390.087689,AFRICA
Uganda,UGA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,42.90042286,AFRICA
Ukraine,UKR,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,8295.171712,Eurostat-OECD
Ukraine,UKR,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,55.58271412,Eurostat-OECD
Ukraine,UKR,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,7906.798548,Eurostat-OECD
Ukraine,UKR,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,44.61706026,Eurostat-OECD
United Arab Emirates,ARE,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,60886.22979,WESTERN ASIA
United Arab Emirates,ARE,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,89.33822884,WESTERN ASIA
United Arab Emirates,ARE,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,29462.69967,WESTERN ASIA
United Arab Emirates,ARE,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,94.20968978,WESTERN ASIA
United Kingdom,GBR,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,35091.08618,Eurostat-OECD
United Kingdom,GBR,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,144.2034851,Eurostat-OECD
United Kingdom,GBR,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,26146.27409,Eurostat-OECD
United Kingdom,GBR,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,146.691831,Eurostat-OECD
United States,USA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,49782.07643,Eurostat-OECD
United States,USA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,128.9523767,Eurostat-OECD
United States,USA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,37389.83419,Eurostat-OECD
United States,USA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,124.6517254,Eurostat-OECD
Uruguay,URY,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,17342.96498,LATIN AMERICA AND CARIBBEAN
Uruguay,URY,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,102.0289791,LATIN AMERICA AND CARIBBEAN
Uruguay,URY,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,12898.913,LATIN AMERICA AND CARIBBEAN
Uruguay,URY,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,100.1454976,LATIN AMERICA AND CARIBBEAN
"Venezuela, RB",VEN,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,16964.80615,n/a
"Venezuela, RB",VEN,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,81.56907358,n/a
"Venezuela, RB",VEN,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,10262.66976,n/a
"Venezuela, RB",VEN,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,79.102388,n/a
Vietnam,VNM,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,4716.972756,ASIA AND THE PACIFIC
Vietnam,VNM,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,42.18316652,ASIA AND THE PACIFIC
Vietnam,VNM,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,2990.943979,ASIA AND THE PACIFIC
Vietnam,VNM,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,40.78022847,ASIA AND THE PACIFIC
"Virgin Islands, British",VGB,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,30290.40106,LATIN AMERICA AND CARIBBEAN
"Virgin Islands, British",VGB,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,138.6991332,LATIN AMERICA AND CARIBBEAN
"Virgin Islands, British",VGB,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,10753.12285,LATIN AMERICA AND CARIBBEAN
"Virgin Islands, British",VGB,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,145.1045032,LATIN AMERICA AND CARIBBEAN
West Bank and Gaza,PSE,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,3832.951333,WESTERN ASIA
West Bank and Gaza,PSE,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,78.88474949,WESTERN ASIA
West Bank and Gaza,PSE,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,4070.322213,WESTERN ASIA
West Bank and Gaza,PSE,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,77.70065815,WESTERN ASIA
"Yemen, Rep.",YEM,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,3716.098856,n/a
"Yemen, Rep.",YEM,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,45.72932064,n/a
"Yemen, Rep.",YEM,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,2762.405572,n/a
"Yemen, Rep.",YEM,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,43.43507797,n/a
Zambia,ZMB,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,3154.736397,AFRICA
Zambia,ZMB,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,63.09788711,AFRICA
Zambia,ZMB,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,1778.18244,AFRICA
Zambia,ZMB,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,59.82452855,AFRICA
Zimbabwe,ZWE,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,1377.97959,AFRICA
Zimbabwe,ZWE,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,65.04709806,AFRICA
Zimbabwe,ZWE,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,1349.185574,AFRICA
Zimbabwe,ZWE,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,61.22724104,AFRICA
,,,,,,,
,,,,,,,
,,,,,,,
Data from database: International Comparison Program (ICP) 2011,,,,,,,
Last Updated: 05/09/2017,,,,,,,
